time,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
54.315,29.67405191,-10.02044714,-1.20159051,-29.51416297,-0.80466417,-1.12416603,-1.7194589,7.60949446,-2.09154462,-5.44089093,8.26565699,5.34034415
54.32,29.51251659,-10.18955388,-1.37431276,-27.47275449,-0.74978155,-0.86359133,-2.27571709,7.80722457,-2.18040416,-5.22428823,8.53030609,5.59862424
54.325,29.36112698,-10.36179845,-1.52775169,-25.43389034,-0.74742824,-0.5036158,-2.80001664,8.01808886,-2.27106819,-5.0311044,8.78903016,5.85433207
54.33,29.20251739,-10.5213173,-1.65163966,-23.40261591,-0.74003212,-0.05985565,-3.31349983,8.23072067,-2.37098642,-4.85097262,9.05596446,6.12098041
54.335,29.04690813,-10.67510256,-1.73953484,-21.3959354,-0.73365611,0.45206176,-3.8066049,8.45107368,-2.48609794,-4.69542546,9.33830184,6.39595021
54.34,28.88382519,-10.81820265,-1.79626323,-19.41664242,-0.71995732,1.03445472,-4.288315,8.67122896,-2.61331485,-4.56239236,9.63525558,6.69365802
54.345,28.72504838,-10.95282223,-1.8124145,-17.4830625,-0.70825604,1.66271479,-4.75067078,8.89253971,-2.74845652,-4.45428146,9.94681101,7.00221888
54.35,28.56979843,-11.07803048,-1.78934539,-15.60678232,-0.69540599,2.32813764,-5.19476531,9.11158183,-2.88967685,-4.37290114,10.27214156,7.3245169
54.355,28.41963089,-11.19818187,-1.72332492,-13.80019417,-0.68194401,3.01573577,-5.61949421,9.33071562,-3.03027477,-4.32208815,10.6143024,7.65876317
54.36,28.28020564,-11.31273468,-1.6146992,-12.07381586,-0.67531495,3.70076303,-6.01843881,9.54684152,-3.17766886,-4.30477536,10.96408234,7.98637122
54.365,28.145303,-11.4196179,-1.47391177,-10.43942705,-0.65283765,4.38988791,-6.40073328,9.75228477,-3.32063226,-4.31568352,11.32987527,8.33207689
54.37,28.01780469,-11.51778342,-1.29765313,-8.90346382,-0.63507878,5.05866913,-6.75942338,9.94887939,-3.45530648,-4.36888974,11.70669118,8.67249184
54.375,27.89645878,-11.6065105,-1.10007373,-7.47236111,-0.60469285,5.7073237,-7.09853775,10.12870947,-3.58824991,-4.45349157,12.09265678,9.01922661
54.38,27.78114644,-11.68411568,-0.8836366,-6.15233985,-0.56984348,6.32141781,-7.41660476,10.28938585,-3.70909372,-4.57542604,12.48473454,9.36278072
54.385,27.66981898,-11.74861549,-0.65421671,-4.94435467,-0.53179456,6.89661142,-7.71284917,10.4270389,-3.81584318,-4.73722817,12.87830332,9.70203108
54.39,27.56601589,-11.79785168,-0.42643431,-3.85320483,-0.48632927,7.41595764,-7.98650069,10.54038624,-3.91662137,-4.93642153,13.26941722,10.01854958
54.395,27.46464335,-11.831905,-0.2001329,-2.87992443,-0.43995382,7.89647429,-8.24036796,10.62850822,-4.00409674,-5.17687029,13.66617747,10.32733729
54.4,27.36681258,-11.84723461,0.01371676,-2.02539779,-0.39038315,8.31907271,-8.47336244,10.68619967,-4.07441789,-5.45542512,14.05273888,10.61343789
54.405,27.26980974,-11.84223344,0.21287586,-1.28928376,-0.34295568,8.69625893,-8.68781553,10.71067907,-4.12825716,-5.77197322,14.42499644,10.88877271
54.41,27.19327009,-11.83918517,0.45115298,-0.6741221,-0.36076082,8.89629633,-8.87435966,10.73860751,-4.10245598,-6.11942919,14.72509043,10.94567079
54.415,27.08871142,-11.77431737,0.5373587,-0.16644414,-0.25888205,9.26344752,-9.05135402,10.66909116,-4.17488351,-6.51842398,15.13381086,11.34617611
54.42,26.98919818,-11.70123925,0.67907655,0.21362285,-0.23192619,9.4968463,-9.21607299,10.59468149,-4.18274814,-6.95805819,15.43610054,11.56970938
54.425,26.89978852,-11.61128287,0.78782486,0.48690201,-0.21974418,9.64910508,-9.35549693,10.49245633,-4.15874552,-7.42773797,15.71885524,11.73979846
54.43,26.81722991,-11.50851874,0.89664855,0.65028041,-0.2311442,9.73588682,-9.47727304,10.37731883,-4.10972825,-7.9343729,15.97745787,11.82239895
54.435,26.72549789,-11.36981033,0.94091177,0.70955986,-0.25893403,9.79780482,-9.57967578,10.19778575,-4.0617266,-8.48654696,16.18909287,12.02698309
54.44,26.64540231,-11.21849712,0.99908594,0.66787223,-0.29628744,9.79612456,-9.66400022,10.01171605,-3.98766662,-9.07035165,16.38061275,12.07952343
54.445,26.56335006,-11.04461824,1.01875881,0.5362962,-0.37812201,9.74002585,-9.72677917,9.78423895,-3.89209732,-9.69677699,16.51872014,12.17393119
54.45,26.49123132,-10.85058443,1.01459464,0.29938526,-0.48414711,9.63535311,-9.77247461,9.53125259,-3.79420955,-10.36102234,16.60916527,12.24781215
54.455,26.41181591,-10.64387297,1.01624197,0.00258867,-0.63203486,9.48119521,-9.79745554,9.25317892,-3.67678285,-11.0672482,16.64346464,12.32147002
54.46,26.33463319,-10.43527999,1.0554258,-0.36922596,-0.88813744,9.16061862,-9.80005143,8.96236155,-3.52393032,-11.81870337,16.65248055,12.42648582
54.465,26.27149286,-10.19760798,1.06515872,-0.81294151,-1.13740034,8.85309681,-9.7736565,8.64072508,-3.37678969,-12.609167,16.58749355,12.47206773
54.47,26.21527601,-9.93504931,1.04116906,-1.33074464,-1.36069104,8.57765126,-9.73476149,8.28799016,-3.23690587,-13.42206306,16.41796157,12.51376491
54.475,26.15831402,-9.6894096,1.10146799,-1.86862908,-1.75210247,8.06930607,-9.64117286,7.93733617,-3.05964076,-14.32049151,16.25830085,12.55990539
54.48,26.12168663,-9.41689745,1.17023447,-2.47076441,-2.08969185,7.54648889,-9.52705535,7.5668817,-2.91005502,-15.23793315,15.96276487,12.60727376
54.485,26.06701311,-9.1278318,1.17682384,-3.08923301,-2.50116221,7.13364161,-9.38548767,7.15962777,-2.74724981,-16.21247996,15.63797549,12.66629929
54.49,26.02184671,-8.82930634,1.23556567,-3.73761404,-2.91181138,6.60350808,-9.20808296,6.74221342,-2.58987916,-17.23099315,15.20909908,12.74188671
54.495,25.97663274,-8.51908685,1.29502921,-4.399616,-3.34634496,6.07213024,-8.99529528,6.30677014,-2.44494503,-18.29917336,14.70430516,12.83278929
54.5,25.92968291,-8.19417471,1.36327404,-5.06895087,-3.78387494,5.52816303,-8.74526726,5.85239466,-2.30890239,-19.41709191,14.10596845,12.94576352
54.505,25.87757954,-7.8558267,1.44724386,-5.73978007,-4.21330518,4.98733939,-8.4598866,5.37949479,-2.18126181,-20.58158387,13.42202058,13.07989158
54.51,25.82085624,-7.50169498,1.53995637,-6.402821,-4.63371391,4.44496776,-8.13516189,4.88717256,-2.05978709,-21.79461128,12.64273295,13.23838733
54.515,25.75696465,-7.13497885,1.62949067,-7.057504,-5.02973961,3.91775715,-7.77246421,4.3791045,-1.95604582,-23.05733321,11.76970694,13.41704955
54.52,25.67793677,-6.75094168,1.72526327,-7.68048484,-5.38730445,3.40131768,-7.36429899,3.84570241,-1.86600671,-24.37581829,10.79321483,13.61524446
54.525,25.59762846,-6.35152314,1.80809789,-8.30073669,-5.7050946,2.89232783,-6.91794559,3.29518665,-1.79514979,-25.73505278,9.72069597,13.82735922
54.53,25.4927046,-5.93751419,1.87305073,-8.87979557,-5.99719331,2.45964208,-6.4333385,2.72128009,-1.72919808,-27.14231201,8.53718248,14.05347517
54.535,25.36981055,-5.50949471,1.92814845,-9.4261341,-6.23414212,2.06909665,-5.91010608,2.12917916,-1.67245746,-28.59360689,7.2489411,14.28403656
54.54,25.20507898,-5.07228015,1.930793,-9.94361559,-6.41378033,1.82800271,-5.37941669,1.52060897,-1.63834181,-30.07328672,5.83907078,14.51966624
54.545,25.05400192,-4.61447677,1.98597906,-10.40719544,-6.56581737,1.47511835,-4.76040636,0.89156096,-1.57127578,-31.60575406,4.35753095,14.73915713
54.55,24.87877383,-4.14521191,2.00151261,-10.85375536,-6.62878378,1.19209141,-4.12289997,0.24917783,-1.53432482,-33.1647116,2.78290174,14.93871207
54.555,24.70702918,-3.66468729,2.0044699,-11.27479389,-6.62570048,0.89420915,-3.42908344,-0.40536693,-1.49619626,-34.75672484,1.13904621,15.09019409
54.56,24.47521308,-3.17532624,1.98460956,-11.63802035,-6.5793396,0.73625451,-2.73689187,-1.07100076,-1.45395727,-36.3602982,-0.58733381,15.24187216
54.565,24.22840727,-2.67545761,1.92594506,-11.98659156,-6.46413848,0.59996856,-2.01954159,-1.74953544,-1.42954241,-37.98117573,-2.3594464,15.36060821
54.57,23.97708856,-2.17375634,1.86897687,-12.28807289,-6.31100498,0.47237642,-1.24847023,-2.42377147,-1.37360536,-39.61535659,-4.16225313,15.4004948
54.575,23.72722021,-1.67203999,1.82086439,-12.54447314,-6.0837254,0.35610224,-0.42061492,-3.08901393,-1.28253184,-41.25735882,-5.97230025,15.32655855
54.58,23.43365388,-1.16374424,1.72250485,-12.79116949,-5.83696119,0.29959216,0.388481,-3.76281854,-1.22612786,-42.89242684,-7.76420067,15.27813134
54.585,23.12959864,-0.66162347,1.61996505,-12.99313884,-5.53425134,0.26567692,1.23606293,-4.41958041,-1.13779143,-44.51979721,-9.52348884,15.12575805
54.59,22.81207933,-0.16677692,1.50664209,-13.16387299,-5.18938224,0.26111194,2.10780272,-5.05859434,-1.0305125,-46.13407927,-11.21577423,14.89704256
54.595,22.47643771,0.32021659,1.38291184,-13.30501742,-4.80769684,0.28362854,2.99434705,-5.67763984,-0.91104657,-47.72647627,-12.81719174,14.6080518
54.6,22.12645466,0.79334651,1.24877935,-13.41937409,-4.38915775,0.33144372,3.89687989,-6.27115399,-0.77778864,-49.29512913,-14.30726998,14.25207882
54.605,21.75345509,1.25463231,1.11161679,-13.50017031,-3.95854377,0.39721629,4.80519836,-6.83470157,-0.62747107,-50.83222349,-15.66308832,13.86325788
54.61,21.39597758,1.67661654,0.96287588,-13.58136899,-3.43546837,0.51762519,5.74241129,-7.34190403,-0.46733965,-52.33664072,-16.87247199,13.34037426
54.615,20.97924691,2.10484649,0.80498914,-13.60288819,-3.02912139,0.60606952,6.65651219,-7.84489025,-0.29512213,-53.80020772,-17.92015819,12.90824585
54.62,20.56770339,2.49794459,0.65132349,-13.61827865,-2.55427098,0.71849418,7.58543325,-8.28849198,-0.11399283,-55.21908956,-18.80056742,12.38306143
54.625,20.142894,2.86307864,0.49367368,-13.59666849,-2.09614298,0.86138437,8.52195752,-8.68709789,0.08416182,-56.58829377,-19.5035706,11.81857959
54.63,19.70456408,3.20209286,0.34544953,-13.56476986,-1.61975825,0.99965934,9.44852351,-9.03585018,0.27796511,-57.90416769,-20.02492504,11.26011966
54.635,19.25854564,3.50779165,0.19546841,-13.51779603,-1.15180133,1.15436372,10.37411046,-9.33699824,0.47132086,-59.16236763,-20.37410003,10.67954907
54.64,18.79608787,3.78563766,0.04792055,-13.43915274,-0.71375743,1.31238897,11.29438,-9.59102086,0.66635053,-60.35991589,-20.54331396,10.09118164
54.645,18.32650973,4.03130689,-0.0936069,-13.341164,-0.2803651,1.4827808,12.20855513,-9.794165,0.85808429,-61.48954604,-20.55148519,9.49559899
54.65,17.8417668,4.251156,-0.22605713,-13.21859906,0.12024074,1.64498452,13.10878245,-9.9560574,1.03956742,-62.54837502,-20.38758082,8.90821706
54.655,17.33813753,4.44418028,-0.344903,-13.05769816,0.50268397,1.79247862,13.99020097,-10.07499144,1.20626469,-63.52635448,-20.06595878,8.33262061
54.66,16.84552392,4.60439963,-0.46865534,-12.90750528,0.86928934,1.97836531,14.86883422,-10.14968651,1.36026735,-64.43431861,-19.62540644,7.74320441
54.665,16.33905874,4.73881696,-0.57757344,-12.73711774,1.21940984,2.14462179,15.72289,-10.18718729,1.49189574,-65.25853104,-19.05243324,7.17986924
54.67,15.84188144,4.8254027,-0.71524554,-12.56578887,1.60306135,2.39068458,16.57473872,-10.16560911,1.62514011,-65.99915801,-18.40118225,6.61189528
54.675,15.31533858,4.92343944,-0.78476117,-12.36143359,1.87368057,2.5232242,17.3789515,-10.15279275,1.69914838,-66.65109644,-17.60329257,6.08325797
54.68,14.79398394,4.98543367,-0.85843214,-12.15523531,2.15250722,2.67913162,18.1705281,-10.09609925,1.76219835,-67.21429721,-16.74426241,5.56224551
54.685,14.27003919,5.02299552,-0.93489129,-11.9321303,2.42186002,2.86580635,18.94145006,-10.01535791,1.7976406,-67.68290057,-15.83243533,5.05559508
54.69,13.74142282,5.04149437,-1.00262029,-11.69959309,2.67509491,3.05753084,19.68439845,-9.91401028,1.80588354,-68.0563539,-14.87785127,4.56754671
54.695,13.20780022,5.04524827,-1.06973561,-11.45357194,2.92122777,3.28264671,20.39903284,-9.8057651,1.7761912,-68.33294089,-13.90654469,4.10167333
54.7,12.67393106,5.02792543,-1.11364354,-11.20745083,3.13831997,3.46965156,21.08680902,-9.67408508,1.72722677,-68.51606714,-12.92527088,3.65162182
54.705,12.13433774,5.00725538,-1.15869854,-10.94968964,3.36548695,3.72156738,21.74000011,-9.55468251,1.63202971,-68.59931625,-11.95627899,3.22262748
54.71,11.58903443,4.96568294,-1.20825804,-10.68808652,3.57633006,3.95909981,22.35849311,-9.4228135,1.50542189,-68.58837974,-11.02040712,2.81068222
54.715,11.04616603,4.91911209,-1.23202142,-10.42726219,3.77435237,4.19814712,22.95027279,-9.29230574,1.35653164,-68.4859539,-10.12170071,2.40782664
54.72,10.50326408,4.86743445,-1.24358897,-10.16573443,3.96490109,4.43980693,23.51095309,-9.16824237,1.17821187,-68.291624,-9.27403812,2.01368962
54.725,9.95871873,4.80982442,-1.24823872,-9.90002387,4.15092528,4.69047333,24.04046714,-9.05170603,0.97215146,-68.00522353,-8.48944159,1.62744299
54.73,9.41527852,4.75600152,-1.23169083,-9.64160765,4.33496238,4.94712604,24.53710409,-8.94893245,0.74491039,-67.63319704,-7.76810103,1.24237999
54.735,8.8717785,4.696074,-1.20687531,-9.38019292,4.51781599,5.20966163,25.00317049,-8.85423545,0.48991316,-67.17586286,-7.11613146,0.85828659
54.74,8.32563658,4.63572851,-1.19157823,-9.12129223,4.70159201,5.48732105,25.43294592,-8.77624666,0.20928236,-66.63073331,-6.54202262,0.47210749
54.745,7.78141878,4.58198228,-1.15569202,-8.87038989,4.88889961,5.76694795,25.8290683,-8.71734833,-0.08974759,-66.00173259,-6.04084429,0.0825531
54.75,7.23549724,4.53014476,-1.11935244,-8.61684369,5.07529755,6.05811788,26.19793041,-8.67282372,-0.4033478,-65.29967666,-5.60863961,-0.31595982
54.755,6.69096383,4.48432642,-1.07289899,-8.36967304,5.26551716,6.35261001,26.53385384,-8.64652893,-0.73059472,-64.51850252,-5.24252847,-0.72184151
54.76,6.14527684,4.44644102,-1.0174391,-8.12567322,5.459866,6.65221363,26.83930501,-8.63926795,-1.06894512,-63.66457887,-4.94215328,-1.13553202
54.765,5.60052507,4.41618853,-0.95438834,-7.88499329,5.65650631,6.95379044,27.11602424,-8.64933509,-1.41403323,-62.73919938,-4.69544942,-1.55756126
54.77,5.06006182,4.39731588,-0.88715679,-7.65055717,5.85349197,7.24754088,27.36770165,-8.6814547,-1.7669367,-61.74580736,-4.49306441,-1.98198647
54.775,4.51156455,4.38445762,-0.80611109,-7.41012242,6.05633645,7.55826901,27.58888838,-8.72125954,-2.1106242,-60.68529061,-4.34239465,-2.41867398
54.78,3.97648319,4.38559097,-0.72994573,-7.18775552,6.26028864,7.84444436,27.78765522,-8.79212937,-2.47632218,-59.56064091,-4.21479322,-2.84942338
54.785,3.43415841,4.39574145,-0.63998802,-6.95719665,6.4672052,8.13979446,27.9602075,-8.87013154,-2.8256097,-58.37316562,-4.12418002,-3.28477331
54.79,2.89379312,4.41655825,-0.5481655,-6.72994602,6.67597251,8.43035915,28.11044425,-8.96331594,-3.17173643,-57.12522447,-4.05358673,-3.71467507
54.795,2.35432117,4.44792872,-0.44822369,-6.50003672,6.88178837,8.71629325,28.24244599,-9.06647959,-3.50558336,-55.81939889,-3.99091579,-4.13507704
54.8,1.81963918,4.48941246,-0.3525578,-6.27852198,7.09286279,8.99116329,28.35143251,-9.1860997,-3.84155801,-54.45414462,-3.94354839,-4.54052288
54.805,1.28529088,4.54469019,-0.24985128,-6.04809864,7.29819653,9.25889139,28.44815245,-9.31389436,-4.15513629,-53.03532479,-3.89178453,-4.9236502
54.81,0.75515327,4.60796016,-0.14794952,-5.8186015,7.50412427,9.5180119,28.52700854,-9.45151687,-4.46240837,-51.56161715,-3.83699066,-5.28352331
54.815,0.2268402,4.67987143,-0.04452866,-5.58871787,7.7090491,9.7698428,28.59001769,-9.59480032,-4.75775994,-50.03376835,-3.77721937,-5.61235862
54.82,-0.29436461,4.76162072,0.05961242,-5.35756041,7.91004494,10.01031487,28.64135754,-9.74400077,-5.03655258,-48.45396819,-3.70226193,-5.90264121
54.825,-0.81405621,4.85034277,0.16078177,-5.12304981,8.10900532,10.24541491,28.67932799,-9.89409553,-5.2979764,-46.8224906,-3.61760011,-6.14960391
54.83,-1.32516175,4.94678619,0.26380963,-4.88700173,8.30491171,10.47035547,28.70720374,-10.04944978,-5.54829218,-45.14216093,-3.51127628,-6.35020779
54.835,-1.83281488,5.04860373,0.36230246,-4.64948914,8.49910928,10.69134359,28.72178296,-10.20347508,-5.78148132,-43.41262109,-3.39179089,-6.49674606
54.84,-2.3370775,5.15622323,0.45211788,-4.40879213,8.68879796,10.91153109,28.72349102,-10.35715442,-5.99779326,-41.63563227,-3.24890925,-6.58629463
54.845,-2.82486461,5.26844433,0.54919674,-4.17096765,8.88208301,11.11625089,28.72165638,-10.51037762,-6.20128681,-39.81479036,-3.10012468,-6.61041723
54.85,-3.26776053,5.38967128,0.65121657,-3.93636936,9.03383879,11.28737255,28.74716894,-10.66241774,-6.37851993,-37.95543349,-2.88841008,-6.61934106
54.855,-3.78600169,5.50484208,0.72191131,-3.69405314,9.26206193,11.52754262,28.6794129,-10.80923368,-6.55924973,-36.04948265,-2.75076231,-6.46209494
54.86,-4.21353375,5.62744157,0.81464855,-3.46425767,9.4159352,11.70476418,28.68098725,-10.95145655,-6.71080662,-34.11357259,-2.5297672,-6.35518666
54.865,-4.68894159,5.74291688,0.8954404,-3.23379866,9.63016239,11.93686697,28.60915528,-11.09397571,-6.87536269,-32.13868488,-2.34627388,-6.08550582
54.87,-5.14403343,5.87228455,0.95833956,-3.00839138,9.82882445,12.16380766,28.54903059,-11.2334899,-6.99724726,-30.1485962,-2.14006433,-5.76279997
54.875,-5.57910628,6.00306973,1.02160885,-2.79281801,10.03611002,12.38935671,28.48756916,-11.37143995,-7.10408002,-28.1403224,-1.95147622,-5.38640097
54.88,-6.00997489,6.14130769,1.07693314,-2.58845669,10.25460554,12.6315328,28.41247081,-11.51247279,-7.18967283,-26.12429175,-1.76048144,-4.9366505
54.885,-6.42166347,6.28033853,1.1282702,-2.3974032,10.47764253,12.87359816,28.34232405,-11.64670755,-7.25044175,-24.11123347,-1.58471992,-4.45109619
54.89,-6.82682776,6.42791159,1.16094937,-2.21776374,10.71077463,13.12667022,28.2643657,-11.7865968,-7.28552949,-22.11029983,-1.3973754,-3.9263181
54.895,-7.22418185,6.56513903,1.18831544,-2.04956178,10.94981868,13.40121195,28.17975651,-11.91471599,-7.30929988,-20.12903845,-1.19849562,-3.36348099
54.9,-7.60147851,6.70933298,1.22404329,-1.90903292,11.20469353,13.68231029,28.0987205,-12.05225443,-7.30894162,-18.18323891,-1.05474203,-2.7829364
54.905,-7.96599437,6.85669379,1.25330476,-1.78855851,11.47258567,13.97296652,28.01978846,-12.19217896,-7.28336375,-16.2856217,-0.92742828,-2.19109618
54.91,-8.32014693,7.00595814,1.27742379,-1.69015684,11.75585736,14.27504925,27.943911,-12.3353585,-7.23580206,-14.45243588,-0.81640324,-1.59333667
54.915,-8.66144457,7.1499116,1.30305621,-1.62332001,12.04684247,14.59359342,27.86826757,-12.47471426,-7.1559552,-12.69301302,-0.71547338,-0.99238749
54.92,-8.99088656,7.29438972,1.31698179,-1.57871826,12.35982034,14.91180956,27.80164593,-12.6188092,-7.06982517,-11.02366304,-0.63358011,-0.41545231
54.925,-9.30902922,7.42962122,1.329526,-1.56690056,12.68266356,15.2424653,27.73671253,-12.75698157,-6.9617845,-9.45071409,-0.56000083,0.1509043
54.93,-9.61670606,7.55200187,1.33858485,-1.58670093,13.0166655,15.58522927,27.6749407,-12.88747039,-6.84102995,-7.98399662,-0.49239738,0.69793276
54.935,-9.910919,7.66385579,1.34076363,-1.63812702,13.36597776,15.91790959,27.62209881,-13.01034693,-6.71352824,-6.63161166,-0.43764396,1.19974485
54.94,-10.19399752,7.75344443,1.34192591,-1.72688897,13.71797518,16.26206456,27.57090061,-13.11526848,-6.57572606,-5.39638276,-0.38870781,1.67893241
54.945,-10.46536759,7.82414042,1.33468246,-1.85004821,14.07964384,16.60127029,27.52656207,-13.20514991,-6.43885975,-4.2869725,-0.34485409,2.11636469
54.95,-10.72436497,7.87448906,1.32181435,-2.01166506,14.44826981,16.93494254,27.4872627,-13.27682963,-6.30376117,-3.3037017,-0.30268444,2.51071364
54.955,-10.97152358,7.89761601,1.30414057,-2.20985427,14.81725995,17.26135663,27.45295096,-13.32431502,-6.17001866,-2.45082383,-0.27071668,2.86627819
54.96,-11.20483459,7.90040422,1.28419588,-2.44934795,15.18584026,17.56531349,27.42589459,-13.34998096,-6.04211014,-1.72788198,-0.24200088,3.16812163
54.965,-11.42717957,7.86816619,1.25831851,-2.72543027,15.54487819,17.8655523,27.40081931,-13.34575231,-5.91707907,-1.13743098,-0.22412169,3.43618392
54.97,-11.63026035,7.82126064,1.22505694,-3.05357051,15.89601333,18.09965859,27.38544126,-13.3236623,-5.8003428,-0.67917144,-0.22394297,3.6393259
54.975,-11.83115399,7.72905855,1.19536023,-3.40648177,16.22615454,18.40363427,27.36756339,-13.25811021,-5.68777432,-0.34572484,-0.22559223,3.83596078
54.98,-12.01540649,7.61938493,1.16169035,-3.80563348,16.544482,18.63481536,27.35819691,-13.17491647,-5.58102964,-0.1412803,-0.24794138,3.96789991
54.985,-12.18371044,7.49865012,1.13984691,-4.24346315,16.83999899,18.76816161,27.35869882,-13.073511,-5.45546229,-0.05429677,-0.30218563,4.05478928
